id,filename,width,height,class,xmin,ymin,xmax,ymax
465,304.jpg,8320,3328,no comercial,0,968,8312,3064
466,306.jpg,8320,3328,no comercial,480,1152,3403,2450
467,306.jpg,8320,3328,no comercial,3520,1346,4872,2504
468,306.jpg,8320,3328,no comercial,4908,1090,6047,2498
469,306.jpg,8320,3328,no comercial,5841,1181,6905,2394
470,307.jpg,8320,3328,no comercial,621,877,1839,2200
471,307.jpg,8320,3328,no comercial,2130,652,2879,2102
472,307.jpg,8320,3328,no comercial,2588,396,5506,2005
473,307.jpg,8320,3328,no comercial,6145,645,6882,2400
474,307.jpg,8320,3328,comercial,7825,1310,8312,2700
475,307.jpg,8320,3328,no comercial,6905,1285,7863,2443
476,310.jpg,8320,3328,no comercial,1973,883,3330,2285
477,310.jpg,8320,3328,no comercial,712,1157,1857,2181
478,310.jpg,8320,3328,no comercial,5244,1255,6139,2578
479,311.jpg,8320,3328,no comercial,3836,1059,5084,2534
480,311.jpg,8320,3328,no comercial,2106,1182,3623,2620
481,311.jpg,8320,3328,no comercial,1302,938,1990,2784
482,311.jpg,8320,3328,no comercial,5078,749,7113,2840
483,312.jpg,8320,3328,comercial,1985,1468,3660,2584
484,312.jpg,8320,3328,no comercial,1284,725,2008,2188
485,312.jpg,8320,3328,no comercial,0,633,1265,2121
486,313.jpg,8320,3328,no comercial,6290,1054,8312,2925
487,313.jpg,8320,3328,no comercial,3141,396,5262,3078
488,313.jpg,8320,3328,no comercial,0,273,1771,2808
489,314.jpg,8320,3328,comercial,0,1627,1881,2755
490,314.jpg,8320,3328,no comercial,1795,1103,8270,2444
491,315.jpg,8320,3328,comercial,5115,1595,5742,2340
492,315.jpg,8320,3328,comercial,5609,1481,6541,2334
493,315.jpg,8320,3328,no comercial,3757,1170,5151,2284
494,315.jpg,8320,3328,no comercial,182,383,1388,2162
495,316.jpg,8320,3328,no comercial,0,608,8312,2772
496,317.jpg,8320,3328,no comercial,852,871,7997,2796
497,318.jpg,8320,3328,no comercial,1539,615,3099,2688
498,318.jpg,8320,3328,no comercial,2977,170,4506,2639
499,318.jpg,8320,3328,no comercial,4713,286,6876,2590
500,318.jpg,8320,3328,no comercial,6852,1042,8312,2560
501,319.jpg,8320,3328,no comercial,3671,413,4823,2797
502,319.jpg,8320,3328,no comercial,2008,475,3610,2578
503,319.jpg,8320,3328,no comercial,1101,681,1996,2790
504,319.jpg,8320,3328,no comercial,4786,395,5687,2644
505,322.jpg,8320,3328,no comercial,3026,1016,5365,2619
506,322.jpg,8320,3328,no comercial,1108,603,3191,2383
507,322.jpg,8320,3328,no comercial,5262,786,7680,2455
508,323.jpg,8320,3328,no comercial,4841,1254,6979,2565
509,323.jpg,8320,3328,no comercial,3112,889,4890,2523
510,323.jpg,8320,3328,no comercial,1297,596,3147,2534
511,324.jpg,8320,3328,no comercial,3892,1163,5938,2498
512,324.jpg,8320,3328,comercial,2338,1462,3112,2340
513,324.jpg,8320,3328,no comercial,5876,882,7009,2175
514,324.jpg,8320,3328,no comercial,1198,828,2398,2212
515,325.jpg,8320,3328,no comercial,4061,1030,6949,2499
516,325.jpg,8320,3328,no comercial,2753,1035,4068,2296
517,325.jpg,8320,3328,no comercial,1680,786,2867,2229
518,325.jpg,8320,3328,no comercial,0,621,1784,2303
519,325.jpg,8320,3328,no comercial,6913,1164,8313,2602
520,327.jpg,8320,3328,no comercial,3391,919,5029,2444
521,327.jpg,8320,3328,no comercial,5029,1059,6120,2077
522,327.jpg,8320,3328,no comercial,2326,1035,3447,2157
523,327.jpg,8320,3328,comercial,1938,1568,2364,1983
524,327.jpg,8320,3328,no comercial,1235,1102,1972,2108
525,327.jpg,8320,3328,no comercial,6042,1133,6961,2022
526,328.jpg,8320,3328,no comercial,2265,407,4933,2486
527,328.jpg,8320,3328,no comercial,4580,626,6980,2327
528,328.jpg,8320,3328,no comercial,230,682,2502,2444
529,329.jpg,8320,3328,comercial,1918,1309,2765,2333
530,329.jpg,8320,3328,no comercial,3300,1036,4743,2480
531,329.jpg,8320,3328,no comercial,140,614,1448,2467
532,329.jpg,8320,3328,comercial,6193,754,8312,2394
533,329.jpg,8320,3328,no comercial,4792,1456,6413,2346
534,330.jpg,8320,3328,no comercial,3811,1230,6042,2345
535,330.jpg,8320,3328,no comercial,5,1096,2812,2406
536,331.jpg,8320,3328,no comercial,0,871,8271,2809
537,332.jpg,8320,3328,no comercial,0,529,8312,2778
538,333.jpg,8320,3328,no comercial,3951,931,5487,2449
539,333.jpg,8320,3328,no comercial,5474,1224,7691,2455
540,333.jpg,8320,3328,no comercial,730,1267,3123,2218
541,334.jpg,8320,3328,comercial,4890,1572,5530,2547
542,334.jpg,8320,3328,no comercial,2136,670,4847,2400
543,335.jpg,8320,3328,comercial,4933,1468,5766,2296
544,335.jpg,8320,3328,comercial,6315,1193,8312,2333
545,335.jpg,8320,3328,comercial,5987,1468,6565,2101
546,335.jpg,8320,3328,no comercial,3106,1199,4908,2272
547,336.jpg,8320,3328,no comercial,0,864,8312,2687
548,337.jpg,8320,3328,no comercial,0,938,8312,2784
549,340.jpg,8320,3328,no comercial,0,944,8312,2913
550,341.jpg,8320,3328,no comercial,0,809,8312,2833
551,342.jpg,8320,3328,comercial,4262,1937,5316,2979
552,342.jpg,8320,3328,no comercial,1924,955,3812,2833
553,342.jpg,8320,3328,no comercial,5579,1164,8234,2950
554,343.jpg,8320,3328,comercial,4871,963,6168,2212
555,343.jpg,8320,3328,no comercial,3021,761,4397,2407
556,343.jpg,8320,3328,no comercial,2253,585,3239,2071
557,343.jpg,8320,3328,no comercial,1516,590,2418,1993
558,344.jpg,8320,3328,comercial,4993,1475,5597,2160
559,344.jpg,8320,3328,comercial,4504,1451,4981,2083
560,344.jpg,8320,3328,comercial,3892,1580,4488,2122
561,344.jpg,8320,3328,no comercial,1274,936,3876,2385
562,344.jpg,8320,3328,no comercial,5597,1030,7600,2585
563,345.jpg,8320,3328,comercial,2983,1479,3954,2195
564,345.jpg,8320,3328,no comercial,154,1123,3000,2318
565,345.jpg,8320,3328,no comercial,4115,1213,7156,2246
566,348.jpg,8320,3328,no comercial,2728,929,4359,1845
567,349.jpg,8320,3328,no comercial,2284,1369,6234,2196
568,354.jpg,8320,3328,no comercial,2501,1468,4110,2296
569,354.jpg,8320,3328,comercial,5392,1223,7573,2457
570,355.jpg,8320,3328,comercial,4848,1353,6266,2358
571,355.jpg,8320,3328,no comercial,322,1090,2946,2370
572,356.jpg,8320,3328,no comercial,2289,920,4512,2662
573,357.jpg,8320,3328,comercial,303,1456,1260,2297
574,358.jpg,8320,3328,no comercial,53,1309,8087,2370
575,359.jpg,8320,3328,comercial,3123,1670,3775,2156
576,359.jpg,8320,3328,no comercial,3721,1248,8313,2254
577,364.jpg,8320,3328,no comercial,18,1297,3605,2333
578,364.jpg,8320,3328,no comercial,3983,1053,5457,2400
579,364.jpg,8320,3328,no comercial,6955,699,8312,2296
580,365.jpg,8320,3328,no comercial,5365,1158,8313,2675
581,365.jpg,8320,3328,no comercial,2089,1108,4842,2321
582,365.jpg,8320,3328,no comercial,1163,1005,2070,2254
583,365.jpg,8320,3328,comercial,237,1353,1113,2163
584,370.jpg,8320,3328,no comercial,3458,852,5078,2577
585,370.jpg,8320,3328,no comercial,5218,1382,8312,3011
586,370.jpg,8320,3328,no comercial,2150,1255,3348,2560
587,371.jpg,8320,3328,no comercial,0,1091,8312,3200
588,372.jpg,8320,3328,no comercial,0,719,3970,2950
589,372.jpg,8320,3328,comercial,5463,914,8313,2919
590,373.jpg,8320,3328,no comercial,5736,1255,8312,3145
591,373.jpg,8320,3328,no comercial,2765,413,5626,2821
592,373.jpg,8320,3328,no comercial,0,535,2880,2717
593,376.jpg,8320,3328,no comercial,0,1651,8312,3004
594,377.jpg,8320,3328,no comercial,5803,1365,8301,2674
595,377.jpg,8320,3328,no comercial,1571,810,5828,2755
596,377.jpg,8320,3328,no comercial,0,693,1539,2687
597,378.jpg,8320,3328,no comercial,3038,420,6656,2578
598,378.jpg,8320,3328,no comercial,6504,463,7558,2499
599,378.jpg,8320,3328,no comercial,0,1041,2850,2315
600,379.jpg,8320,3328,no comercial,0,597,8307,2821
601,380.jpg,8320,3328,comercial,4238,1218,5852,2552
602,381.jpg,8320,3328,no comercial,2849,944,4287,2182
603,381.jpg,8320,3328,no comercial,4268,1279,5529,2010
604,381.jpg,8320,3328,comercial,5687,1408,6424,2157
605,381.jpg,8320,3328,comercial,2368,1400,2940,2236
606,381.jpg,8320,3328,comercial,1740,1352,2417,2084
607,381.jpg,8320,3328,comercial,0,1511,986,2218
608,381.jpg,8320,3328,no comercial,870,1339,1705,2279
609,381.jpg,8320,3328,no comercial,6602,1035,8240,2303
610,382.jpg,8320,3328,no comercial,2960,760,6078,2485
611,382.jpg,8320,3328,no comercial,5956,591,8313,2608
612,383.jpg,8320,3328,no comercial,0,213,6188,2822
613,384.jpg,8320,3328,comercial,4354,1352,6712,2456
614,384.jpg,8320,3328,no comercial,0,992,3903,2357
615,385.jpg,8320,3328,comercial,1087,1438,2842,2165
616,388.jpg,8320,3328,comercial,3808,1536,4836,2082
617,388.jpg,8320,3328,comercial,3109,1504,3582,2088
618,388.jpg,8320,3328,comercial,4893,1801,5941,2295
619,388.jpg,8320,3328,comercial,4822,1288,5781,1770
620,388.jpg,8320,3328,comercial,1375,1490,2091,2079
621,389.jpg,8320,3328,comercial,4597,1402,6169,2334
622,389.jpg,8320,3328,comercial,4068,1406,4598,2181
623,389.jpg,8320,3328,comercial,3225,1345,4015,2180
624,389.jpg,8320,3328,comercial,1305,1240,3018,2671
625,390.jpg,8320,3328,no comercial,5420,1349,6952,2330
626,391.jpg,8320,3328,no comercial,2381,1208,4836,2520
627,391.jpg,8320,3328,no comercial,5022,1133,7331,2521
628,391.jpg,8320,3328,comercial,1305,1240,2369,2552
629,392.jpg,8320,3328,comercial,1622,1147,2713,2242
630,392.jpg,8320,3328,no comercial,3548,1107,5384,2334
631,392.jpg,8320,3328,no comercial,5415,1181,6986,2277
632,395.jpg,8320,3328,comercial,1304,1508,2747,2326
633,398.jpg,8320,3328,no comercial,3963,1491,6095,2415
634,398.jpg,8320,3328,comercial,1910,1200,3923,2357
635,399.jpg,8320,3328,no comercial,3736,1319,6809,2525
636,399.jpg,8320,3328,no comercial,1304,1057,3502,2340
637,400.jpg,8320,3328,no comercial,328,1144,1845,2418
638,400.jpg,8320,3328,no comercial,4280,949,5961,2394
639,400.jpg,8320,3328,no comercial,5791,992,7192,2249
640,400.jpg,8320,3328,no comercial,2850,1139,4373,2127
641,401.jpg,8320,3328,no comercial,3660,1071,5956,2474
642,401.jpg,8320,3328,no comercial,6022,853,8312,2674
643,401.jpg,8320,3328,no comercial,1357,626,3374,2156
644,401.jpg,8320,3328,no comercial,0,572,1900,2266
645,402.jpg,8320,3328,comercial,5011,1462,6138,2681
646,402.jpg,8320,3328,comercial,3635,1572,4591,2633
647,402.jpg,8320,3328,comercial,127,79,2849,2632
648,403.jpg,8320,3328,comercial,2886,1254,4274,2412
649,403.jpg,8320,3328,comercial,4695,1408,5621,2431
650,403.jpg,8320,3328,comercial,5518,1358,6626,2412
651,403.jpg,8320,3328,comercial,973,1298,1827,2486
652,403.jpg,8320,3328,comercial,0,1437,803,2546
653,408.jpg,8320,3328,no comercial,2276,1347,3647,2419
654,408.jpg,8320,3328,no comercial,3367,1272,4962,2370
655,408.jpg,8320,3328,comercial,5609,1583,6176,2351
656,408.jpg,8320,3328,no comercial,6273,1340,8312,2602
657,409.jpg,8320,3328,no comercial,0,1193,8312,2930
658,414.jpg,8320,3328,no comercial,17,1254,8312,3004
659,415.jpg,8320,3328,no comercial,0,1536,8312,2802
660,420.jpg,8320,3328,no comercial,1577,1261,2357,1938
661,420.jpg,8320,3328,no comercial,2326,1218,3319,1950
662,420.jpg,8320,3328,no comercial,3550,1254,4622,2181
663,420.jpg,8320,3328,comercial,7022,1456,7363,1894
664,420.jpg,8320,3328,comercial,7435,1071,8252,2059
665,421.jpg,8320,3328,comercial,4232,1340,4883,2528
666,421.jpg,8320,3328,comercial,4877,1444,5584,2528
667,421.jpg,8320,3328,comercial,0,1578,895,2578
668,421.jpg,8320,3328,no comercial,870,1492,1710,2528
669,421.jpg,8320,3328,no comercial,1649,1297,3099,2546
670,421.jpg,8320,3328,no comercial,5291,0,7789,2424
671,426.jpg,8320,3328,comercial,663,1371,2960,2304
672,426.jpg,8320,3328,comercial,4726,1554,5566,2296
673,426.jpg,8320,3328,comercial,5559,1560,6998,2224
674,427.jpg,8320,3328,no comercial,0,1487,8312,2931
675,428.jpg,8320,3328,no comercial,0,1120,8032,2632
676,429.jpg,8320,3328,no comercial,0,974,8312,2827
677,430.jpg,8320,3328,comercial,2295,877,5920,2761
678,430.jpg,8320,3328,comercial,6418,1554,7618,2985
679,430.jpg,8320,3328,comercial,7619,1553,8313,3083
680,430.jpg,8320,3328,comercial,1089,1449,2118,2687
681,430.jpg,8320,3328,comercial,139,1346,1071,2797
682,431.jpg,8320,3328,comercial,1613,1358,3141,2931
683,431.jpg,8320,3328,comercial,2966,1462,4263,3102
684,431.jpg,8320,3328,no comercial,4560,1029,7016,2559
685,432.jpg,8320,3328,no comercial,0,974,8312,2619
686,433.jpg,8320,3328,no comercial,0,1010,8312,3241
687,438.jpg,8320,3328,no comercial,242,584,1869,2754
688,438.jpg,8320,3328,comercial,2136,524,3470,2748
689,438.jpg,8320,3328,comercial,3263,1206,4311,2857
690,438.jpg,8320,3328,comercial,4305,676,5943,2822
691,438.jpg,8320,3328,comercial,5712,1211,6784,2675
692,438.jpg,8320,3328,comercial,6705,963,8313,2608
693,439.jpg,8320,3328,comercial,1326,1321,3044,2540
694,439.jpg,8320,3328,comercial,0,1066,1333,2535
695,439.jpg,8320,3328,comercial,3281,1639,4378,2480
696,439.jpg,8320,3328,comercial,3337,1078,5725,2602
697,439.jpg,8320,3328,comercial,5310,1755,6028,2479
698,439.jpg,8320,3328,comercial,5998,1279,7441,2571
699,439.jpg,8320,3328,comercial,7241,1589,8312,2662
700,444.jpg,8320,3328,no comercial,0,1139,6997,2760
701,445.jpg,8320,3328,no comercial,0,834,8312,2779
702,446.jpg,8320,3328,no comercial,0,950,8312,2761
703,447.jpg,8320,3328,no comercial,0,969,8312,2864
704,448.jpg,8320,3328,comercial,152,956,1547,3200
705,448.jpg,8320,3328,comercial,0,1670,833,3120
706,448.jpg,8320,3328,no comercial,3045,1475,8313,3217
707,449.jpg,8320,3328,comercial,2095,1414,3507,2394
708,449.jpg,8320,3328,comercial,3642,1419,4330,2389
709,449.jpg,8320,3328,comercial,4311,1365,5096,2346
710,449.jpg,8320,3328,comercial,6310,1449,7205,2376
711,449.jpg,8320,3328,comercial,11,1364,1333,2608
712,454.jpg,8320,3328,no comercial,0,1042,8264,2784
713,455.jpg,8320,3328,no comercial,0,943,7965,2949
714,458.jpg,8320,3328,comercial,0,835,2083,2041
715,458.jpg,8320,3328,no comercial,2258,1407,8288,3119
716,459.jpg,8320,3328,comercial,2113,1408,3281,2223
717,459.jpg,8320,3328,comercial,4208,963,5810,2413
718,459.jpg,8320,3328,comercial,1120,1383,2107,2115
719,464.jpg,8320,3328,comercial,1801,1133,3208,2206
720,464.jpg,8320,3328,comercial,3245,1273,3933,2157
721,464.jpg,8320,3328,comercial,3885,1426,4555,2121
722,464.jpg,8320,3328,comercial,4549,1475,5195,2145
723,464.jpg,8320,3328,comercial,5177,1541,5810,2108
724,464.jpg,8320,3328,comercial,5803,1572,6503,2108
725,464.jpg,8320,3328,comercial,12,1242,888,2121
726,464.jpg,8320,3328,comercial,857,1420,1576,2162
727,465.jpg,8320,3328,no comercial,955,992,3610,2357
728,465.jpg,8320,3328,comercial,4195,1170,5200,2054
729,472.jpg,8320,3328,comercial,151,298,3514,2279
730,478.jpg,8320,3328,comercial,3117,1400,3860,1950
731,479.jpg,8320,3328,comercial,4786,1444,5876,2267
732,479.jpg,8320,3328,comercial,6437,1414,7150,2419
733,479.jpg,8320,3328,comercial,1589,1286,2314,1906
734,479.jpg,8320,3328,comercial,2502,1493,3214,1932
735,482.jpg,8320,3328,comercial,4391,462,6059,2278
736,482.jpg,8320,3328,comercial,6034,242,7801,2168
737,482.jpg,8320,3328,comercial,3983,1742,4391,2150
738,482.jpg,8320,3328,comercial,3557,1633,3934,2162
739,482.jpg,8320,3328,comercial,2753,322,4360,2278
740,482.jpg,8320,3328,comercial,316,291,2156,2254
741,482.jpg,8320,3328,comercial,864,1108,1522,2095
742,483.jpg,8320,3328,comercial,2667,1462,3507,2054
743,483.jpg,8320,3328,comercial,1259,1621,1960,1859
744,483.jpg,8320,3328,comercial,4890,1444,5609,1943
745,488.jpg,8320,3328,comercial,3185,1450,4513,2101
746,488.jpg,8320,3328,comercial,2351,1328,3234,2139
747,488.jpg,8320,3328,comercial,1589,1480,2405,2151
748,488.jpg,8320,3328,comercial,1333,1395,1705,2139
749,488.jpg,8320,3328,comercial,542,1420,1254,2060
750,488.jpg,8320,3328,comercial,4780,1420,5285,1950
751,488.jpg,8320,3328,comercial,5268,1467,5719,2053
752,488.jpg,8320,3328,comercial,4263,1444,4799,2047
753,488.jpg,8320,3328,comercial,5809,1388,6211,1906
754,488.jpg,8320,3328,comercial,6188,1443,6450,1906
755,488.jpg,8320,3328,comercial,6473,1401,7575,1889
756,488.jpg,8320,3328,comercial,7637,1358,8295,2022
757,489.jpg,8320,3328,comercial,6315,1182,6948,2261
758,489.jpg,8320,3328,comercial,5291,1321,6211,2327
759,489.jpg,8320,3328,comercial,4330,1212,5292,2364
760,489.jpg,8320,3328,comercial,3342,1231,4512,2389
761,489.jpg,8320,3328,comercial,1796,1267,2733,2480
762,489.jpg,8320,3328,comercial,809,1237,1820,2456
763,489.jpg,8320,3328,comercial,0,1059,950,2443
764,494.jpg,8320,3328,comercial,0,1584,1204,2572
765,494.jpg,8320,3328,comercial,1204,1596,2770,2394
766,495.jpg,8320,3328,no comercial,0,919,8312,2632
767,496.jpg,8320,3328,comercial,4433,1523,5632,2394
768,496.jpg,8320,3328,no comercial,1224,1328,3502,2151
769,496.jpg,8320,3328,no comercial,5603,1358,8301,2627
770,499.jpg,8320,3328,comercial,2186,1498,3380,2303
771,499.jpg,8320,3328,comercial,5061,1438,5615,1987
772,502.jpg,8320,3328,no comercial,5231,1010,7101,2437
773,502.jpg,8320,3328,no comercial,3677,1176,5499,2340
774,502.jpg,8320,3328,no comercial,2363,262,3794,2346
775,502.jpg,8320,3328,no comercial,1125,1096,2356,2333
776,503.jpg,8320,3328,no comercial,852,895,2509,2534
777,503.jpg,8320,3328,no comercial,2368,1206,4781,2498
778,503.jpg,8320,3328,no comercial,4598,1102,8313,2930
779,504.jpg,8320,3328,no comercial,1564,986,8312,2199
780,506.jpg,8320,3328,comercial,2229,792,4994,2296
781,506.jpg,8320,3328,no comercial,5774,1091,8313,2578
782,507.jpg,8320,3328,no comercial,0,767,8312,2498
783,508.jpg,8320,3328,no comercial,261,827,8312,2412
784,509.jpg,8320,3328,no comercial,0,748,7856,2894
785,510.jpg,8320,3328,no comercial,1807,456,6412,2730
786,511.jpg,8320,3328,no comercial,2283,1193,5852,2358
787,511.jpg,8320,3328,no comercial,1034,962,2436,2456
788,511.jpg,8320,3328,no comercial,47,1016,1399,2491
789,512.jpg,8320,3328,no comercial,1850,1103,3385,2377
790,512.jpg,8320,3328,no comercial,3222,1236,4756,2054
791,512.jpg,8320,3328,no comercial,5780,791,7047,2162
792,513.jpg,8320,3328,no comercial,4568,1016,5687,2101
793,513.jpg,8320,3328,no comercial,6089,591,8312,2194
794,513.jpg,8320,3328,no comercial,0,803,2271,2083
795,514.jpg,8320,3328,no comercial,3738,585,7753,2510
796,515.jpg,8320,3328,no comercial,0,980,2739,2857
797,515.jpg,8320,3328,no comercial,3636,114,8313,2613
798,516.jpg,8320,3328,comercial,1973,1376,3008,2290
799,516.jpg,8320,3328,no comercial,2990,1297,4446,2229
800,516.jpg,8320,3328,no comercial,4409,1236,5786,1998
801,516.jpg,8320,3328,no comercial,7881,1139,8313,2224
802,516.jpg,8320,3328,comercial,7241,1480,7814,2217
803,516.jpg,8320,3328,no comercial,0,579,1711,2139
804,517.jpg,8320,3328,no comercial,7205,1193,8313,2358
805,517.jpg,8320,3328,no comercial,5894,1212,7167,2340
806,517.jpg,8320,3328,no comercial,4373,773,5974,2255
807,517.jpg,8320,3328,no comercial,3050,681,4414,2223
808,517.jpg,8320,3328,no comercial,1198,420,2977,2188
809,518.jpg,8320,3328,no comercial,2399,1516,5487,2620
810,518.jpg,8320,3328,no comercial,790,810,2284,2553
811,519.jpg,8320,3328,no comercial,0,743,8307,3004
812,520.jpg,8320,3328,no comercial,4201,1102,6047,2371
813,520.jpg,8320,3328,no comercial,5908,987,7126,2474
814,520.jpg,8320,3328,no comercial,2478,596,4220,2370
815,520.jpg,8320,3328,no comercial,1253,591,2588,2242
816,520.jpg,8320,3328,no comercial,54,517,1235,2278
817,521.jpg,8320,3328,no comercial,3196,712,4921,2546
818,521.jpg,8320,3328,no comercial,6236,797,7534,2315
819,521.jpg,8320,3328,no comercial,1710,658,3301,2236
820,521.jpg,8320,3328,no comercial,0,963,1613,2212
821,521.jpg,8320,3328,no comercial,4963,1170,6235,2120
822,522.jpg,8320,3328,comercial,4725,1206,6321,2004
823,522.jpg,8320,3328,comercial,3726,932,4786,2090
824,522.jpg,8320,3328,comercial,0,998,1070,2083
825,522.jpg,8320,3328,comercial,6601,493,8312,2205
826,523.jpg,8320,3328,comercial,2777,1571,3349,1882
827,523.jpg,8320,3328,no comercial,4268,926,8312,2162
828,528.jpg,8320,3328,no comercial,102,956,8312,2864
829,529.jpg,8320,3328,no comercial,0,670,8312,2504
830,530.jpg,8320,3328,no comercial,1869,962,7936,2363
831,530.jpg,8320,3328,no comercial,0,632,1723,2157
832,531.jpg,8320,3328,no comercial,2477,591,8313,2407
833,531.jpg,8320,3328,no comercial,0,627,2124,2340
834,536.jpg,8320,3328,comercial,1509,1553,2283,1998
835,536.jpg,8320,3328,comercial,1047,1547,1510,2010
836,536.jpg,8320,3328,comercial,638,1571,1119,2022
837,536.jpg,8320,3328,comercial,187,1553,687,1998
838,536.jpg,8320,3328,comercial,3787,1425,4524,1980
839,536.jpg,8320,3328,comercial,4542,1432,4938,1889
840,536.jpg,8320,3328,comercial,5085,1310,5626,1938
841,536.jpg,8320,3328,comercial,5658,1340,6084,1968
